episodes,steps,total reward
126,10000,8.0
307,20000,88.0
582,30000,206.0
973,40000,321.0
1387,50000,345.0
1807,60000,343.0
2228,70000,346.0
2628,80000,319.0
3038,90000,334.0
3459,100000,350.0
