episodes,total reward,steps
125,13.0,10000
213,22.0,20000
291,29.0,30000
403,45.0,40000
679,207.0,50000
1073,302.0,60000
1472,317.0,70000
1895,321.0,80000
2327,322.0,90000
2756,347.0,100000
