episodes,steps,total reward
209,10000,48.0
403,20000,42.0
542,30000,35.0
705,40000,42.0
862,50000,50.0
1022,60000,45.0
1187,70000,57.0
1342,80000,55.0
1523,90000,57.0
1730,100000,76.0
