steps,total reward,episodes
10000,0.0,134
20000,0.0,222
30000,0.0,302
40000,12.0,397
50000,147.0,622
60000,148.0,841
70000,152.0,1066
80000,150.0,1302
90000,157.0,1538
100000,185.0,1792
