steps,total reward,episodes
10000,9.0,175
20000,15.0,371
30000,18.0,592
40000,31.0,849
50000,32.0,1078
60000,42.0,1281
70000,31.0,1465
80000,24.0,1623
90000,38.0,1813
100000,37.0,1993
