steps,total reward,episodes
10000,21.0,130
20000,22.0,256
30000,18.0,366
40000,53.0,553
50000,45.0,719
60000,63.0,883
70000,86.0,1074
80000,85.0,1273
90000,63.0,1448
100000,53.0,1611
