episodes,steps,total reward
198,10000,19.0
484,20000,48.0
847,30000,59.0
1153,40000,60.0
1462,50000,61.0
1836,60000,73.0
2221,70000,77.0
2525,80000,42.0
2885,90000,65.0
3194,100000,56.0
