steps,total reward,episodes
10000,22.0,277
20000,16.0,492
30000,9.0,702
40000,18.0,916
50000,15.0,1137
60000,19.0,1347
70000,17.0,1560
80000,26.0,1782
90000,9.0,1986
100000,16.0,2225
