steps,total reward,episodes
10000,60.0,202
20000,51.0,362
30000,48.0,519
40000,49.0,667
50000,51.0,848
60000,61.0,1026
70000,53.0,1164
80000,63.0,1346
90000,53.0,1516
100000,49.0,1677
