total reward,episodes,steps
15.0,172,10000
17.0,366,20000
26.0,595,30000
31.0,829,40000
44.0,1080,50000
54.0,1334,60000
41.0,1574,70000
49.0,1838,80000
27.0,2057,90000
34.0,2267,100000
