total reward,steps,episodes
38.0,10000,151
35.0,20000,309
53.0,30000,498
74.0,40000,718
68.0,50000,915
72.0,60000,1100
72.0,70000,1291
116.0,80000,1541
128.0,90000,1832
95.0,100000,2094
