steps,total reward,episodes
10000,-0.8200000000000005,82
20000,-0.4300000000000002,125
30000,-0.5800000000000003,183
40000,-0.48000000000000026,231
50000,-0.5300000000000002,284
60000,-0.6800000000000004,352
70000,-0.45000000000000023,397
80000,-0.5100000000000002,448
90000,-0.4100000000000002,489
100000,-0.5200000000000002,541
