episodes,steps,total reward
234,10000,1.0
385,20000,4.0
522,30000,13.0
645,40000,20.0
808,50000,52.0
1009,60000,89.0
1209,70000,90.0
1432,80000,120.0
1650,90000,122.0
1903,100000,142.0
