steps,total reward,episodes
10000,3.0,88
20000,2.0,158
30000,114.0,325
40000,328.0,744
50000,359.0,1192
60000,356.0,1647
70000,370.0,2098
80000,366.0,2557
90000,365.0,3008
100000,368.0,3460
