episodes,steps,total reward
211,10000,27.0
502,20000,32.0
824,30000,58.0
1096,40000,41.0
1421,50000,83.0
1738,60000,78.0
2136,70000,94.0
2493,80000,99.0
2861,90000,80.0
3279,100000,94.0
