steps,episodes,total reward
10000,215,12.0
20000,446,4.0
30000,697,15.0
40000,1047,57.0
50000,1424,53.0
60000,1775,70.0
70000,2129,60.0
80000,2421,36.0
90000,2802,66.0
100000,3157,36.0
