steps,total reward,episodes
10000,-1.0300000000000007,103
20000,-2.259999999999996,329
30000,-3.609999999999967,690
40000,-3.609999999999967,1051
50000,-3.649999999999966,1416
60000,-3.8099999999999627,1797
70000,-3.5999999999999672,2157
80000,-3.6799999999999655,2525
90000,-3.6299999999999666,2888
100000,-3.6899999999999653,3257
