total reward,episodes,steps
1.0,171,10000
3.0,329,20000
1.0,451,30000
4.0,604,40000
8.0,745,50000
13.0,910,60000
4.0,1056,70000
31.0,1230,80000
20.0,1392,90000
42.0,1544,100000
