episodes,steps,total reward
159,10000,14.0
269,20000,26.0
410,30000,45.0
610,40000,93.0
790,50000,82.0
1060,60000,94.0
1354,70000,194.0
1682,80000,208.0
2025,90000,234.0
2336,100000,210.0
