steps,episodes,total reward
10000,100,21.219999999999995
20000,197,37.40999999999997
30000,282,32.47999999999996
40000,357,32.57999999999997
50000,446,38.5
60000,537,40.5
70000,621,34.50999999999996
80000,725,43.4
90000,805,31.519999999999964
100000,906,42.41999999999999
