steps,episodes,total reward
10000,113,16.040000000000003
20000,189,31.55999999999997
30000,297,39.319999999999986
40000,386,36.479999999999976
50000,458,31.599999999999966
60000,549,37.46999999999999
70000,644,38.439999999999976
80000,746,41.39999999999997
90000,829,33.50999999999996
100000,905,30.549999999999976
