steps,episodes,total reward
10000,90,16.0
20000,250,96.0
30000,656,309.0
40000,1080,348.0
50000,1500,345.0
60000,1921,354.0
70000,2336,344.0
80000,2769,348.0
90000,3205,343.0
100000,3642,337.0
