steps,episodes,total reward
10000,139,1.0
20000,356,139.0
30000,730,292.0
40000,1090,285.0
50000,1447,288.0
60000,1807,285.0
70000,2177,293.0
80000,2500,254.0
90000,2835,273.0
100000,3199,284.0
