steps,total reward,episodes
10000,26.0,199
20000,56.0,490
30000,71.0,850
40000,39.0,1122
50000,55.0,1399
60000,55.0,1730
70000,42.0,2041
80000,47.0,2345
90000,48.0,2678
100000,75.0,3046
