steps,episodes,total reward
10000,161,42.0
20000,287,37.0
30000,436,39.0
40000,591,42.0
50000,767,50.0
60000,928,45.0
70000,1093,42.0
80000,1300,62.0
90000,1472,48.0
100000,1677,69.0
