total reward,episodes,steps
8.0,257,10000
5.0,445,20000
3.0,627,30000
6.0,854,40000
7.0,1081,50000
6.0,1289,60000
12.0,1509,70000
8.0,1710,80000
8.0,1930,90000
14.0,2081,100000
