steps,episodes,total reward
10000,150,29.0
20000,315,34.0
30000,506,61.0
40000,734,91.0
50000,981,97.0
60000,1206,87.0
70000,1458,82.0
80000,1660,79.0
90000,1885,96.0
100000,2083,79.0
