steps,episodes,total reward
10000,174,58.0
20000,387,72.0
30000,626,95.0
40000,878,89.0
50000,1103,68.0
60000,1432,118.0
70000,1756,106.0
80000,2041,88.0
90000,2394,128.0
100000,2643,88.0
