episodes,total reward,steps
137,2.0,10000
216,4.0,20000
410,100.0,30000
725,222.0,40000
1025,233.0,50000
1343,237.0,60000
1667,236.0,70000
1989,222.0,80000
2307,241.0,90000
2637,218.0,100000
