steps,episodes,total reward
10000,185,39.0
20000,354,51.0
30000,510,46.0
40000,655,40.0
50000,786,38.0
60000,910,34.0
70000,1080,51.0
80000,1268,60.0
90000,1426,56.0
100000,1575,50.0
