episodes,steps,total reward
129,10000,29.0
258,20000,26.0
404,30000,38.0
546,40000,41.0
696,50000,35.0
822,60000,36.0
971,70000,49.0
1119,80000,37.0
1271,90000,64.0
1440,100000,55.0
