episodes,steps,total reward
93,10000,21.0
363,20000,208.0
825,30000,351.0
1277,40000,364.0
1723,50000,354.0
2171,60000,371.0
2620,70000,375.0
3080,80000,371.0
3538,90000,356.0
4003,100000,363.0
