steps,episodes,total reward
10000,235,2.0
20000,429,2.0
30000,616,2.0
40000,810,4.0
50000,1022,6.0
60000,1205,8.0
70000,1383,8.0
80000,1561,10.0
90000,1744,8.0
100000,1891,8.0
