steps,total reward,episodes
10000,39.0,142
20000,43.0,316
30000,60.0,512
40000,86.0,740
50000,81.0,1009
60000,67.0,1242
70000,67.0,1450
80000,81.0,1674
90000,68.0,1874
100000,70.0,2101
