steps,episodes,total reward
10000,272,13.0
20000,463,8.0
30000,688,13.0
40000,879,14.0
50000,1102,29.0
60000,1334,15.0
70000,1543,24.0
80000,1789,39.0
90000,2055,61.0
100000,2276,53.0
