episodes,steps,total reward
253,10000,0.0
455,20000,7.0
648,30000,4.0
844,40000,6.0
1057,50000,7.0
1271,60000,14.0
1492,70000,8.0
1674,80000,9.0
1881,90000,18.0
2068,100000,24.0
