steps,total reward,episodes
10000,8.0,180
20000,13.0,370
30000,24.0,579
40000,34.0,815
50000,50.0,1063
60000,73.0,1363
70000,73.0,1632
80000,74.0,1874
90000,79.0,2143
100000,83.0,2429
