steps,episodes,total reward
10000,170,5.0
20000,352,16.0
30000,570,15.0
40000,809,43.0
50000,988,29.0
60000,1207,45.0
70000,1430,62.0
80000,1650,66.0
90000,1839,45.0
100000,2088,80.0
