episodes,steps,total reward
139,10000,2.0
296,20000,32.0
505,30000,83.0
669,40000,58.0
878,50000,79.0
1024,60000,55.0
1197,70000,67.0
1419,80000,112.0
1599,90000,84.0
1782,100000,79.0
