episodes,total reward,steps
206,16.0,10000
431,15.0,20000
702,34.0,30000
999,32.0,40000
1422,49.0,50000
1866,58.0,60000
2305,73.0,70000
2697,52.0,80000
3129,58.0,90000
3609,57.0,100000
