total reward,steps,episodes
20.0,10000,102
198.0,20000,373
367.0,30000,825
368.0,40000,1290
369.0,50000,1744
363.0,60000,2196
360.0,70000,2657
359.0,80000,3124
365.0,90000,3574
365.0,100000,4029
