steps,total reward,episodes
10000,11.0,128
20000,21.0,211
30000,31.0,306
40000,48.0,427
50000,207.0,691
60000,293.0,1069
70000,315.0,1466
80000,329.0,1878
90000,344.0,2315
100000,351.0,2740
