total reward,episodes,steps
6.0,92,10000
1.0,145,20000
96.0,310,30000
329.0,731,40000
361.0,1185,50000
367.0,1639,60000
362.0,2104,70000
358.0,2563,80000
369.0,3026,90000
367.0,3482,100000
