steps,episodes,total reward
10000,159,5.0
20000,343,8.0
30000,491,7.0
40000,651,13.0
50000,788,4.0
60000,978,10.0
70000,1131,7.0
80000,1266,13.0
90000,1462,26.0
100000,1637,20.0
