steps,total reward,episodes
10000,11.0,204
20000,22.0,439
30000,23.0,763
40000,32.0,1073
50000,43.0,1405
60000,78.0,1818
70000,67.0,2175
80000,66.0,2540
90000,55.0,2937
100000,89.0,3361
