total reward,episodes,steps
17.0,131,10000
28.0,239,20000
40.0,357,30000
41.0,500,40000
66.0,663,50000
130.0,916,60000
102.0,1146,70000
143.0,1384,80000
226.0,1717,90000
200.0,2030,100000
