total reward,episodes,steps
36.0,215,10000
54.0,400,20000
53.0,573,30000
62.0,741,40000
49.0,910,50000
69.0,1089,60000
56.0,1249,70000
72.0,1421,80000
82.0,1622,90000
84.0,1836,100000
