episodes,steps,total reward
95,10000,25.0
250,20000,62.0
553,30000,192.0
930,40000,269.0
1306,50000,282.0
1681,60000,282.0
2081,70000,316.0
2448,80000,266.0
2821,90000,277.0
3198,100000,278.0
