episodes,total reward,steps
249,19.0,10000
458,18.0,20000
700,21.0,30000
907,15.0,40000
1121,22.0,50000
1301,14.0,60000
1502,15.0,70000
1755,26.0,80000
1986,16.0,90000
2208,12.0,100000
