episodes,total reward,steps
90,13.0,10000
259,103.0,20000
672,335.0,30000
1099,338.0,40000
1524,342.0,50000
1952,339.0,60000
2379,346.0,70000
2803,346.0,80000
3233,337.0,90000
3659,346.0,100000
