episodes,steps,total reward
81,10000,6.0
205,20000,27.0
320,30000,44.0
574,40000,120.0
821,50000,123.0
1108,60000,138.0
1473,70000,177.0
1832,80000,214.0
2199,90000,247.0
2574,100000,257.0
