episodes,total reward,steps
142,8.0,10000
303,65.0,20000
562,163.0,30000
979,331.0,40000
1410,343.0,50000
1846,338.0,60000
2269,343.0,70000
2673,331.0,80000
3084,329.0,90000
3502,357.0,100000
