steps,episodes,total reward
10000,280,9.0
20000,465,6.0
30000,626,6.0
40000,783,10.0
50000,949,19.0
60000,1144,25.0
70000,1330,37.0
80000,1540,65.0
90000,1779,84.0
100000,2009,68.0
