steps,episodes,total reward
10000,163,2.0
20000,334,8.0
30000,485,5.0
40000,643,13.0
50000,798,6.0
60000,960,20.0
70000,1101,4.0
80000,1269,15.0
90000,1401,18.0
100000,1545,19.0
