steps,total reward,episodes
10000,4.0,263
20000,12.0,477
30000,9.0,724
40000,15.0,957
50000,12.0,1195
60000,12.0,1414
70000,18.0,1609
80000,8.0,1855
90000,15.0,2024
100000,10.0,2214
