episodes,steps,total reward
214,10000,18.0
469,20000,17.0
790,30000,32.0
1150,40000,42.0
1508,50000,42.0
1940,60000,69.0
2408,70000,77.0
2765,80000,38.0
3099,90000,36.0
3496,100000,56.0
