total reward,steps,episodes
2.0,10000,79
2.0,20000,141
92.0,30000,301
325.0,40000,726
357.0,50000,1172
361.0,60000,1632
366.0,70000,2092
366.0,80000,2546
361.0,90000,3006
373.0,100000,3442
