episodes,steps,total reward
137,10000,21.0
321,20000,66.0
538,30000,99.0
736,40000,80.0
960,50000,121.0
1230,60000,146.0
1458,70000,138.0
1706,80000,136.0
1956,90000,151.0
2188,100000,145.0
