steps,episodes,total reward
10000,123,4.0
20000,292,73.0
30000,593,219.0
40000,1016,351.0
50000,1437,337.0
60000,1862,342.0
70000,2267,335.0
80000,2682,337.0
90000,3091,332.0
100000,3519,347.0
