steps,episodes,total reward
10000,188,25.0
20000,491,48.0
30000,850,63.0
40000,1187,74.0
50000,1577,71.0
60000,1911,65.0
70000,2168,37.0
80000,2492,65.0
90000,2838,64.0
100000,3163,54.0
