steps,episodes,total reward
10000,233,1.0
20000,387,7.0
30000,532,11.0
40000,680,18.0
50000,821,15.0
60000,925,23.0
70000,1048,32.0
80000,1198,33.0
90000,1381,69.0
100000,1564,84.0
