steps,episodes,total reward
10000,196,0.0
20000,321,0.0
30000,461,1.0
40000,566,1.0
50000,691,6.0
60000,820,2.0
70000,924,7.0
80000,1033,7.0
90000,1140,6.0
100000,1249,8.0
