episodes,steps,total reward
229,10000,32.0
499,20000,39.0
821,30000,63.0
1170,40000,82.0
1613,50000,95.0
2064,60000,93.0
2508,70000,89.0
2979,80000,106.0
3448,90000,93.0
3876,100000,92.0
