steps,episodes,total reward
10000,107,17.0
20000,276,104.0
30000,688,333.0
40000,1109,335.0
50000,1532,344.0
60000,1964,344.0
70000,2390,340.0
80000,2812,346.0
90000,3246,341.0
100000,3690,340.0
